league,playoffs,date,game,patch,gamelength,blue_playerid,result,firstblood,firstdragon,blue_dragons,blue_elementaldrakes,blue_infernals,blue_mountains,blue_clouds,blue_oceans,blue_elders,firstherald,blue_heralds,firstbaron,blue_barons,firsttower,blue_towers,firstmidtower,firsttothreetowers,blue_inhibitors,red_playerid,red_dragons,red_elementaldrakes,red_infernals,red_mountains,red_clouds,red_oceans,red_elders,red_heralds,red_barons,red_towers,red_inhibitors,blue_totalgold,blue_earnedgold,blue_spentgold,blue_goldat10,blue_goldat15,red_totalgold,red_earnedgold,red_spentgold,red_goldat10,red_goldat15,blue_totalgold_diff,red_totalgold_diff,blue_earnedgold_diff,red_earnedgold_diff,blue_spentgold_diff,red_spentgold_diff,blue_gold_diffat10,red_gold_diffat10,blue_gold_diffat15,red_gold_diffat15
LCL,True,2020-04-19 14:55:00,3,10.07,2506,RoX,True,True,True,4,4.0,1.0,2.0,1.0,0.0,0.0,False,0.0,False,1,False,10,False,True,2.0,Gambit Esports,2,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1,4,0.0,74610,47670,67185.0,14208.0,22587.0,70457,43517,66456.0,14860.0,24355.0,4153,-4153,4153,-4153,729.0,-729.0,-652.0,652.0,-1768.0,1768.0
LEC,True,2020-04-19 15:14:00,2,10.06,1451,Fnatic,False,False,True,2,2.0,1.0,0.0,0.0,1.0,0.0,True,1.0,False,0,True,2,False,False,0.0,G2 Esports,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,10,2.0,37393,21213,33620.0,15480.0,23468.0,48138,31958,41905.0,15911.0,25524.0,-10745,10745,-10745,10745,-8285.0,8285.0,-431.0,431.0,-2056.0,2056.0
CBLOL,False,2020-04-19 15:36:00,1,10.07,1695,KaBuM! e-Sports,True,False,False,3,3.0,2.0,1.0,0.0,0.0,0.0,False,1.0,True,1,False,11,True,True,2.0,Prodigy Esports,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,2,0.0,58726,40061,50200.0,17211.0,27826.0,45972,27307,43250.0,14578.0,25418.0,12754,-12754,12754,-12754,6950.0,-6950.0,2633.0,-2633.0,2408.0,-2408.0
LEC,True,2020-04-19 15:56:00,3,10.06,2007,Fnatic,False,False,True,3,3.0,1.0,1.0,0.0,1.0,0.0,False,1.0,False,0,False,4,False,False,0.0,G2 Esports,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1,10,2.0,54523,32673,53000.0,15995.0,25391.0,65500,43650,59533.0,16500.0,26561.0,-10977,10977,-10977,10977,-6533.0,6533.0,-505.0,505.0,-1170.0,1170.0
CBLOL,False,2020-04-19 16:44:00,1,10.07,2754,Flamengo Esports,True,True,False,4,4.0,0.0,4.0,0.0,0.0,0.0,False,0.0,False,1,False,10,False,False,2.0,FURIA Esports,3,3.0,1.0,1.0,0.0,1.0,0.0,2.0,2,8,1.0,88339,58869,77675.0,14933.0,24103.0,83160,53690,83408.0,15996.0,26061.0,5179,-5179,5179,-5179,-5733.0,5733.0,-1063.0,1063.0,-1958.0,1958.0
CBLOL,False,2020-04-19 17:57:00,1,10.07,2283,INTZ,True,False,False,3,3.0,3.0,0.0,0.0,0.0,0.0,False,0.0,True,2,False,9,False,False,2.0,Vivo Keyd,3,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0,5,0.0,70905,46240,64708.0,16017.0,23222.0,61721,37056,60425.0,16848.0,27145.0,9184,-9184,9184,-9184,4283.0,-4283.0,-831.0,831.0,-3923.0,3923.0
CBLOL,False,2020-04-19 19:01:00,1,10.07,2823,Redemption eSports Porto Alegre,True,False,True,3,3.0,0.0,2.0,0.0,1.0,0.0,True,2.0,True,4,False,11,True,True,6.0,paiN Gaming,4,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0,4,0.0,89571,59396,81385.0,14446.0,23440.0,81839,51664,78340.0,14747.0,22751.0,7732,-7732,7732,-7732,3045.0,-3045.0,-301.0,301.0,689.0,-689.0
LLA,False,2020-04-19 19:08:00,1,10.07,2269,Rainbow7,True,True,True,5,4.0,2.0,1.0,1.0,0.0,1.0,False,0.0,True,2,False,11,True,True,3.0,Isurus,1,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0,2,0.0,69296,44776,60758.0,15974.0,23931.0,59119,34599,56400.0,14531.0,22646.0,10177,-10177,10177,-10177,4358.0,-4358.0,1443.0,-1443.0,1285.0,-1285.0
LCS,True,2020-04-19 19:27:00,1,10.06,2352,Cloud9,True,False,False,4,4.0,0.0,1.0,0.0,3.0,0.0,True,2.0,True,2,True,9,True,True,1.0,FlyQuest,2,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0,3,0.0,75028,49658,67765.0,14386.0,25366.0,65173,39803,62495.0,15368.0,24168.0,9855,-9855,9855,-9855,5270.0,-5270.0,-982.0,982.0,1198.0,-1198.0
LLA,False,2020-04-19 20:17:00,1,10.07,1640,XTEN Esports,False,True,False,1,1.0,0.0,1.0,0.0,0.0,0.0,False,0.0,True,1,True,1,False,False,0.0,Infinity Esports,3,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0,8,1.0,41768,23663,38925.0,14662.0,22685.0,49652,31547,43000.0,14292.0,22188.0,-7884,7884,-7884,7884,-4075.0,4075.0,370.0,-370.0,497.0,-497.0
LCS,True,2020-04-19 20:46:00,2,10.06,1856,Cloud9,True,False,True,4,4.0,1.0,0.0,1.0,2.0,0.0,True,2.0,True,2,True,10,True,True,2.0,FlyQuest,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,63342,43032,54885.0,15347.0,26336.0,47457,27147,44975.0,15381.0,23064.0,15885,-15885,15885,-15885,9910.0,-9910.0,-34.0,34.0,3272.0,-3272.0
LCS,True,2020-04-19 21:43:00,3,10.06,1703,FlyQuest,False,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,0,False,False,0.0,Cloud9,4,4.0,1.0,2.0,1.0,0.0,0.0,2.0,1,10,1.0,44636,25886,41450.0,15269.0,23701.0,54530,35780,47230.0,15606.0,25116.0,-9894,9894,-9894,9894,-5780.0,5780.0,-337.0,337.0,-1415.0,1415.0
LLA,False,2020-04-19 21:49:00,1,10.07,1734,Isurus,False,False,False,1,1.0,0.0,1.0,0.0,0.0,0.0,False,0.0,False,0,False,1,False,False,0.0,All Knights,4,4.0,1.0,0.0,0.0,3.0,0.0,2.0,1,10,1.0,41420,22355,38220.0,14697.0,22430.0,56845,37780,50175.0,15891.0,25286.0,-15425,15425,-15425,15425,-11955.0,11955.0,-1194.0,1194.0,-2856.0,2856.0
LLA,False,2020-04-19 22:34:00,1,10.07,1618,XTEN Esports,False,True,True,2,2.0,1.0,1.0,0.0,0.0,0.0,False,0.0,False,0,False,0,False,False,0.0,Rainbow7,2,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1,11,3.0,40472,22592,39275.0,15556.0,24253.0,52766,34886,48358.0,16452.0,27652.0,-12294,12294,-12294,12294,-9083.0,9083.0,-896.0,896.0,-3399.0,3399.0
LLA,False,2020-04-19 23:22:00,1,10.07,1613,Infinity Esports,True,True,True,2,2.0,1.0,0.0,0.0,1.0,0.0,True,2.0,True,1,True,11,True,True,3.0,All Knights,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0.0,55407,37577,50325.0,18328.0,28954.0,41358,23528,39103.0,15706.0,22572.0,14049,-14049,14049,-14049,11222.0,-11222.0,2622.0,-2622.0,6382.0,-6382.0
LCK,True,2020-04-20 07:43:00,1,10.07,1847,DRX,True,True,True,4,4.0,1.0,0.0,2.0,1.0,0.0,False,1.0,True,1,True,9,True,True,2.0,DAMWON Gaming,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,0.0,60532,40317,54275.0,15808.0,26095.0,48830,28615,47151.0,15172.0,23098.0,11702,-11702,11702,-11702,7124.0,-7124.0,636.0,-636.0,2997.0,-2997.0
CK,True,2020-04-20 07:45:00,1,10.07,1590,Team Dynamics,True,True,False,3,3.0,0.0,2.0,0.0,1.0,0.0,True,2.0,True,1,True,11,True,True,2.0,Element Mystic,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,54928,37333,49008.0,17029.0,27170.0,38436,20841,37375.0,14537.0,22389.0,16492,-16492,16492,-16492,11633.0,-11633.0,2492.0,-2492.0,4781.0,-4781.0
LPL,False,2020-04-20 08:07:00,2,10.06,1446,LGD Gaming,True,True,False,2,2.0,0.0,0.0,1.0,1.0,0.0,True,2.0,True,1,True,8,True,True,1.0,Rogue Warriors,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.0,48102,31977,41483.0,16868.0,28559.0,40525,24400,39693.0,16019.0,25507.0,7577,-7577,7577,-7577,1790.0,-1790.0,849.0,-849.0,3052.0,-3052.0
CK,True,2020-04-20 08:44:00,2,10.07,1566,Element Mystic,False,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,2,False,False,0.0,Team Dynamics,4,4.0,2.0,1.0,0.0,1.0,0.0,1.0,1,11,2.0,42040,24690,39933.0,14937.0,23876.0,53691,36341,48425.0,15505.0,27154.0,-11651,11651,-11651,11651,-8492.0,8492.0,-568.0,568.0,-3278.0,3278.0
LCK,True,2020-04-20 08:57:00,2,10.07,1919,DRX,True,False,True,3,3.0,1.0,0.0,1.0,1.0,0.0,False,1.0,True,1,False,10,True,True,2.0,DAMWON Gaming,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0,2,0.0,64177,43227,55950.0,16988.0,26678.0,51369,30419,49478.0,14756.0,24172.0,12808,-12808,12808,-12808,6472.0,-6472.0,2232.0,-2232.0,2506.0,-2506.0
CK,True,2020-04-20 09:33:00,3,10.07,1736,Team Dynamics,True,True,True,3,3.0,0.0,0.0,1.0,2.0,0.0,True,1.0,True,1,False,10,True,False,2.0,Element Mystic,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,59980,40895,52890.0,15305.0,23275.0,52347,33262,54693.0,16479.0,27567.0,7633,-7633,7633,-7633,-1803.0,1803.0,-1174.0,1174.0,-4292.0,4292.0
LPL,False,2020-04-20 09:44:00,1,10.06,1986,Team WE,False,True,True,2,2.0,0.0,1.0,1.0,0.0,0.0,True,1.0,False,0,True,4,True,True,0.0,Oh My God,3,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2,10,2.0,55396,33761,53125.0,16737.0,26363.0,64982,43347,56475.0,16701.0,26616.0,-9586,9586,-9586,9586,-3350.0,3350.0,36.0,-36.0,-253.0,253.0
LCK,True,2020-04-20 09:57:00,3,10.07,2194,DRX,False,True,True,3,3.0,2.0,0.0,1.0,0.0,0.0,False,1.0,False,0,False,2,True,False,0.0,DAMWON Gaming,2,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1,7,1.0,60445,36690,58650.0,15740.0,23537.0,66204,42449,60368.0,15101.0,25245.0,-5759,5759,-5759,5759,-1718.0,1718.0,639.0,-639.0,-1708.0,1708.0
LPL,False,2020-04-20 10:36:00,2,10.06,1602,Oh My God,False,False,True,1,1.0,0.0,0.0,1.0,0.0,0.0,False,0.0,False,0,False,2,False,False,0.0,Team WE,2,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1,11,2.0,39745,22025,39260.0,13527.0,22089.0,55938,38218,48875.0,17346.0,27923.0,-16193,16193,-16193,16193,-9615.0,9615.0,-3819.0,3819.0,-5834.0,5834.0
LCK,True,2020-04-20 10:49:00,4,10.07,2462,DRX,False,True,True,3,3.0,0.0,0.0,2.0,1.0,0.0,False,0.0,True,2,False,6,False,False,0.0,DAMWON Gaming,4,4.0,1.0,0.0,3.0,0.0,0.0,2.0,0,9,1.0,74434,47944,70863.0,14977.0,23743.0,72973,46483,68840.0,15316.0,26402.0,1461,-1461,1461,-1461,2023.0,-2023.0,-339.0,339.0,-2659.0,2659.0
LPL,False,2020-04-20 11:20:00,3,10.06,1752,Team WE,True,True,True,4,4.0,0.0,1.0,2.0,1.0,0.0,True,2.0,True,1,True,9,True,True,1.0,Oh My God,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,55820,36570,48875.0,16764.0,24848.0,42619,23369,40683.0,14833.0,22945.0,13201,-13201,13201,-13201,8192.0,-8192.0,1931.0,-1931.0,1903.0,-1903.0
LCK,True,2020-04-20 11:51:00,5,10.07,1818,DRX,True,True,True,3,3.0,0.0,1.0,1.0,1.0,0.0,False,1.0,False,1,True,8,True,True,1.0,DAMWON Gaming,2,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1,4,0.0,58654,38734,52735.0,16036.0,25946.0,49070,29150,48000.0,14694.0,23273.0,9584,-9584,9584,-9584,4735.0,-4735.0,1342.0,-1342.0,2673.0,-2673.0
LPL,False,2020-04-20 13:26:00,2,10.06,1907,Top Esports,True,True,True,4,4.0,1.0,0.0,1.0,2.0,0.0,False,0.0,False,1,False,8,True,False,1.0,FunPlus Phoenix,1,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1,3,0.0,57607,36777,52250.0,15503.0,24121.0,50147,29317,49400.0,14357.0,23523.0,7460,-7460,7460,-7460,2850.0,-2850.0,1146.0,-1146.0,598.0,-598.0
BRCC,False,2020-04-20 23:36:00,1,10.07,2179,RED Canids,True,True,False,3,3.0,3.0,0.0,0.0,0.0,0.0,True,2.0,False,0,True,10,True,True,3.0,Santos e-Sports,3,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1,8,2.0,64134,40529,61318.0,16516.0,27807.0,64880,41275,59893.0,14109.0,22275.0,-746,746,-746,746,1425.0,-1425.0,2407.0,-2407.0,5532.0,-5532.0
BRCC,False,2020-04-21 00:52:00,1,10.07,1737,Team oNe eSports,True,False,False,2,2.0,2.0,0.0,0.0,0.0,0.0,True,1.0,True,1,True,9,True,True,1.0,Intergalaxy Tigers Gaming,2,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0,3,0.0,53521,34426,46375.0,16220.0,25269.0,44491,25396,42025.0,15758.0,23406.0,9030,-9030,9030,-9030,4350.0,-4350.0,462.0,-462.0,1863.0,-1863.0
BRCC,False,2020-04-21 01:43:00,1,10.07,2669,Havan Liberty Gaming,False,True,False,5,4.0,0.0,0.0,1.0,3.0,1.0,False,1.0,False,0,True,8,True,True,2.0,Falkol,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,8,2.0,74074,45474,71283.0,17000.0,25055.0,75896,47296,69145.0,13997.0,21300.0,-1822,1822,-1822,1822,2138.0,-2138.0,3003.0,-3003.0,3755.0,-3755.0
LDL,False,2020-04-21 07:07:00,1,10.06,2108,Gama Dream,True,True,True,5,4.0,1.0,0.0,2.0,1.0,1.0,True,2.0,True,1,True,11,True,True,3.0,Dominus Esports Young,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,64002,41122,65020.0,16787.0,27321.0,57402,34522,52375.0,16127.0,23819.0,6600,-6600,6600,-6600,12645.0,-12645.0,660.0,-660.0,3502.0,-3502.0
LDL,False,2020-04-21 07:11:00,1,10.06,1563,Victorious Gaming,True,True,False,3,3.0,1.0,2.0,0.0,0.0,0.0,True,2.0,True,1,True,11,True,True,3.0,eStar Young,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0.0,54051,36731,44210.0,18725.0,27721.0,36584,19264,35225.0,13186.0,21196.0,17467,-17467,17467,-17467,8985.0,-8985.0,5539.0,-5539.0,6525.0,-6525.0
CK,True,2020-04-21 07:43:00,1,10.07,1902,hyFresh Blade,True,True,True,2,2.0,1.0,0.0,1.0,0.0,0.0,True,2.0,True,2,False,9,True,True,2.0,Spear Gaming,3,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0,1,0.0,59346,38566,53015.0,15292.0,23483.0,48285,27505,48025.0,14721.0,22928.0,11061,-11061,11061,-11061,4990.0,-4990.0,571.0,-571.0,555.0,-555.0
LDL,False,2020-04-21 08:00:00,2,10.06,1856,eStar Young,True,True,True,4,4.0,0.0,3.0,1.0,0.0,0.0,False,1.0,True,1,False,9,True,True,2.0,Victorious Gaming,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,4,0.0,59538,39228,54158.0,16550.0,25076.0,49955,29645,46625.0,15826.0,23858.0,9583,-9583,9583,-9583,7533.0,-7533.0,724.0,-724.0,1218.0,-1218.0
LDL,False,2020-04-21 08:03:00,2,10.06,1892,Dominus Esports Young,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,False,0,True,3,False,False,0.0,Gama Dream,5,4.0,1.0,0.0,2.0,1.0,1.0,1.0,2,11,3.0,53191,32516,52315.0,15651.0,25776.0,62817,42142,55551.0,15882.0,26365.0,-9626,9626,-9626,9626,-3236.0,3236.0,-231.0,231.0,-589.0,589.0
CK,True,2020-04-21 08:46:00,2,10.07,2263,Spear Gaming,True,False,True,5,4.0,2.0,1.0,0.0,1.0,1.0,True,2.0,False,1,True,11,False,False,4.0,hyFresh Blade,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,75226,50766,68675.0,15530.0,24024.0,66094,41634,66620.0,15270.0,25385.0,9132,-9132,9132,-9132,2055.0,-2055.0,260.0,-260.0,-1361.0,1361.0
LDL,False,2020-04-21 08:53:00,3,10.06,2249,eStar Young,False,False,True,2,2.0,1.0,1.0,0.0,0.0,0.0,False,1.0,False,0,False,1,False,False,0.0,Victorious Gaming,4,4.0,0.0,0.0,4.0,0.0,0.0,1.0,2,11,2.0,59733,35413,57810.0,15157.0,23533.0,76030,51710,70665.0,18096.0,27319.0,-16297,16297,-16297,16297,-12855.0,12855.0,-2939.0,2939.0,-3786.0,3786.0
CK,True,2020-04-21 09:47:00,3,10.07,1886,hyFresh Blade,False,False,False,2,2.0,0.0,0.0,2.0,0.0,0.0,True,2.0,False,0,False,5,True,True,0.0,Spear Gaming,3,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1,9,1.0,53241,32626,53290.0,15159.0,23820.0,60601,39986,54775.0,17004.0,26988.0,-7360,7360,-7360,7360,-1485.0,1485.0,-1845.0,1845.0,-3168.0,3168.0
LDL,False,2020-04-21 10:19:00,1,10.06,1852,Royal Club,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,4,False,False,0.0,Vici Gaming Potential,4,4.0,0.0,1.0,1.0,2.0,0.0,2.0,1,10,2.0,48243,27973,45550.0,16257.0,25538.0,59347,39077,51460.0,17613.0,27365.0,-11104,11104,-11104,11104,-5910.0,5910.0,-1356.0,1356.0,-1827.0,1827.0
CK,True,2020-04-21 10:43:00,4,10.07,1748,Spear Gaming,True,False,False,1,1.0,0.0,0.0,0.0,1.0,0.0,False,0.0,True,1,False,8,False,False,1.0,hyFresh Blade,3,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0,3,0.0,55710,36500,50680.0,13918.0,23775.0,47952,28742,47033.0,16227.0,24975.0,7758,-7758,7758,-7758,3647.0,-3647.0,-2309.0,2309.0,-1200.0,1200.0
LDL,False,2020-04-21 11:10:00,2,10.06,2050,Vici Gaming Potential,True,True,True,4,4.0,0.0,1.0,2.0,1.0,0.0,False,0.0,True,2,False,9,False,False,2.0,Royal Club,1,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0,3,0.0,67801,45511,60700.0,15534.0,23825.0,55280,32990,52950.0,15014.0,23888.0,12521,-12521,12521,-12521,7750.0,-7750.0,520.0,-520.0,-63.0,63.0
LDL,False,2020-04-21 11:32:00,3,10.06,1437,FunPlus Phoenix Blaze,True,True,True,3,3.0,1.0,1.0,0.0,1.0,0.0,True,2.0,True,1,True,11,True,True,3.0,Invictus Gaming Young,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,44285,28250,38605.0,16346.0,27246.0,33847,17812,31605.0,14080.0,21260.0,10438,-10438,10438,-10438,7000.0,-7000.0,2266.0,-2266.0,5986.0,-5986.0
BRCC,False,2020-04-21 23:30:00,1,10.07,1615,Intergalaxy Tigers Gaming,False,False,False,1,1.0,0.0,0.0,1.0,0.0,0.0,False,0.0,False,0,False,2,False,False,0.0,Santos e-Sports,3,3.0,2.0,0.0,0.0,1.0,0.0,2.0,1,8,1.0,39739,21889,36953.0,14396.0,22194.0,53783,35933,49410.0,15510.0,24971.0,-14044,14044,-14044,14044,-12457.0,12457.0,-1114.0,1114.0,-2777.0,2777.0
BRCC,False,2020-04-22 00:47:00,1,10.07,2091,Team oNe eSports,False,False,False,1,1.0,0.0,1.0,0.0,0.0,0.0,False,0.0,False,0,False,6,False,True,0.0,Havan Liberty Gaming,4,4.0,0.0,2.0,1.0,1.0,0.0,2.0,1,9,2.0,57189,34484,55268.0,14593.0,23392.0,63762,41057,54985.0,15620.0,24580.0,-6573,6573,-6573,6573,283.0,-283.0,-1027.0,1027.0,-1188.0,1188.0
BRCC,False,2020-04-22 01:45:00,1,10.07,2296,Falkol,False,True,False,2,2.0,1.0,1.0,0.0,0.0,0.0,False,0.0,True,1,False,6,False,False,1.0,RED Canids,4,4.0,3.0,0.0,1.0,0.0,0.0,2.0,1,9,1.0,62565,37770,60550.0,15327.0,22956.0,63100,38305,58435.0,14467.0,23309.0,-535,535,-535,535,2115.0,-2115.0,860.0,-860.0,-353.0,353.0
LDL,False,2020-04-22 07:07:00,1,10.06,1731,WanZhen Esports Club,True,True,True,4,4.0,1.0,3.0,0.0,0.0,0.0,True,2.0,True,1,True,9,True,True,1.0,Legend Esport Gaming,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,59214,40179,53575.0,15825.0,28194.0,45798,26763,43085.0,15397.0,23666.0,13416,-13416,13416,-13416,10490.0,-10490.0,428.0,-428.0,4528.0,-4528.0
LCK,True,2020-04-22 07:07:00,1,10.07,2098,T1,True,True,True,4,4.0,1.0,2.0,0.0,1.0,0.0,False,1.0,True,2,False,10,False,False,1.0,DRX,2,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0,4,0.0,68846,46066,62775.0,16458.0,25491.0,57924,35144,56608.0,15409.0,24933.0,10922,-10922,10922,-10922,6167.0,-6167.0,1049.0,-1049.0,558.0,-558.0
LDL,False,2020-04-22 07:10:00,1,10.06,1723,LNG Academy,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,0,False,False,0.0,Bilibili Gaming Junior,4,4.0,0.0,1.0,1.0,2.0,0.0,2.0,1,11,3.0,40107,21152,37785.0,13820.0,21385.0,54626,35671,48355.0,18573.0,27082.0,-14519,14519,-14519,14519,-10570.0,10570.0,-4753.0,4753.0,-5697.0,5697.0
LCK,True,2020-04-22 08:57:00,2,10.07,1834,DRX,False,False,True,1,1.0,0.0,0.0,1.0,0.0,0.0,False,1.0,False,0,False,3,True,True,0.0,T1,3,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1,11,2.0,47996,27911,46750.0,15013.0,23823.0,61385,41300,54838.0,16248.0,24879.0,-13389,13389,-13389,13389,-8088.0,8088.0,-1235.0,1235.0,-1056.0,1056.0
LDL,False,2020-04-22 09:09:00,1,10.06,2382,Joy Dream,False,False,True,4,4.0,1.0,0.0,1.0,2.0,0.0,False,1.0,False,0,False,4,False,False,0.0,Suning-S,2,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1,9,2.0,61677,36002,58835.0,15284.0,24827.0,69227,43552,63500.0,15387.0,24605.0,-7550,7550,-7550,7550,-4665.0,4665.0,-103.0,103.0,222.0,-222.0
LPL,True,2020-04-22 09:20:00,1,10.07,2084,Team WE,True,False,True,4,4.0,0.0,3.0,1.0,0.0,0.0,False,1.0,True,2,False,8,True,False,1.0,eStar,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,4,0.0,66081,43446,60350.0,15342.0,23431.0,57235,34600,57218.0,15156.0,24487.0,8846,-8846,8846,-8846,3132.0,-3132.0,186.0,-186.0,-1056.0,1056.0
LCK,True,2020-04-22 09:48:00,3,10.07,2112,T1,False,False,True,1,1.0,0.0,0.0,1.0,0.0,0.0,False,0.0,False,0,False,1,False,False,0.0,DRX,4,4.0,3.0,1.0,0.0,0.0,0.0,2.0,1,9,1.0,56388,33468,53420.0,14431.0,22309.0,68574,45654,59675.0,15790.0,25700.0,-12186,12186,-12186,12186,-6255.0,6255.0,-1359.0,1359.0,-3391.0,3391.0
LDL,False,2020-04-22 10:13:00,2,10.06,1708,Joy Dream,True,False,False,3,3.0,0.0,1.0,0.0,2.0,0.0,True,1.0,True,1,False,10,True,True,1.0,Suning-S,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,3,0.0,55433,36633,45568.0,16108.0,26527.0,44862,26062,42550.0,15725.0,24731.0,10571,-10571,10571,-10571,3018.0,-3018.0,383.0,-383.0,1796.0,-1796.0
LPL,True,2020-04-22 10:13:00,2,10.07,2252,Team WE,True,True,True,3,3.0,0.0,2.0,0.0,1.0,0.0,False,0.0,True,1,False,10,False,False,2.0,eStar,3,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0,3,0.0,66514,42164,61310.0,14917.0,22472.0,60726,36376,58700.0,15866.0,24892.0,5788,-5788,5788,-5788,2610.0,-2610.0,-949.0,949.0,-2420.0,2420.0
LCK,True,2020-04-22 10:46:00,4,10.07,1758,DRX,False,False,False,1,1.0,1.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,0,False,False,0.0,T1,3,3.0,1.0,1.0,0.0,1.0,0.0,2.0,1,8,1.0,43933,24623,41910.0,14612.0,22391.0,54873,35563,47818.0,15990.0,25422.0,-10940,10940,-10940,10940,-5908.0,5908.0,-1378.0,1378.0,-3031.0,3031.0
LDL,False,2020-04-22 11:01:00,3,10.06,1894,Joy Dream,True,True,True,4,4.0,0.0,3.0,0.0,1.0,0.0,True,1.0,True,1,True,11,True,True,3.0,Suning-S,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2,0.0,63405,42710,56125.0,16594.0,25630.0,47984,27289,46675.0,15073.0,22399.0,15421,-15421,15421,-15421,9450.0,-9450.0,1521.0,-1521.0,3231.0,-3231.0
LPL,True,2020-04-22 11:12:00,3,10.07,2017,eStar,True,False,False,3,3.0,3.0,0.0,0.0,0.0,0.0,False,0.0,True,1,True,7,True,True,1.0,Team WE,2,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0,4,0.0,59818,37868,53850.0,16017.0,26610.0,53782,31832,51870.0,16152.0,26961.0,6036,-6036,6036,-6036,1980.0,-1980.0,-135.0,135.0,-351.0,351.0
EM,False,2020-04-22 15:45:00,1,10.07,1925,Movistar Riders,True,True,True,5,4.0,1.0,2.0,0.0,1.0,1.0,True,2.0,True,1,True,7,True,True,1.0,FC Schalke 04 Evolution,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,60249,39234,52915.0,15875.0,24485.0,52527,31512,52116.0,15362.0,23341.0,7722,-7722,7722,-7722,799.0,-799.0,513.0,-513.0,1144.0,-1144.0
EM,False,2020-04-22 16:33:00,1,10.07,1375,Team Singularity,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,0,False,False,0.0,K1ck Neosurf,3,3.0,1.0,0.0,1.0,1.0,0.0,2.0,1,8,1.0,35714,20309,32670.0,15692.0,23433.0,53321,37916,46685.0,18637.0,30230.0,-17607,17607,-17607,17607,-14015.0,14015.0,-2945.0,2945.0,-6797.0,6797.0
EM,False,2020-04-22 17:00:00,1,10.07,1799,SuppUp eSports,False,False,False,3,3.0,0.0,3.0,0.0,0.0,0.0,True,2.0,False,0,True,4,True,True,0.0,mousesports,2,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2,9,1.0,48340,28610,46360.0,14352.0,23816.0,57417,37687,51445.0,15288.0,23101.0,-9077,9077,-9077,9077,-5085.0,5085.0,-936.0,936.0,715.0,-715.0
